@relation tables

@attribute maxHorizontalSimilarity numeric
@attribute maxVerticalSimilarity numeric
@attribute avgHorizontalSimilarity numeric
@attribute avgVerticalSimilarity numeric
@attribute diffMaxSimilarity numeric
@attribute diffAvgSimilarity numeric
@attribute geniune {true,     false}
@attribute orientation {horizontal,     vertical,     none}

@data
0.487291,     0.753086,     0.423763,     0.507269,     -0.265795,     -0.083506,      true,     horizontal
0.407407,     0.492667,     0.366255,     0.464667,     -0.085259,     -0.098412,   		true,     horizontal
1,     0.514403,     0.397262,     0.481481,     0.485597,     -0.08422,     				true,     horizontal
0.435088,     1,     0.414128,     0.825263,     -0.564912,     -0.411135,    	 			false,     none
0.722222,     1,     0.26664,     0.540543,     -0.277778,     -0.273903,    		 	true,     vertical
0.791667,     0.253286,     0.548956,     0.224363,     0.538381,     0.324594,        true,     horizontal
0.326923,     0.755102,     0.317798,     0.531761,     -0.428179,     -0.213964,    	true,     horizontal
0.365079,     0.90381,     0.354762,     0.614905,     -0.53873,     -0.260143,        true,     horizontal
0.326923,     0.755102,     0.317798,     0.531761,     -0.428179,     -0.213964,    	true,     horizontal
0.365079,     0.90381,     0.354762,     0.614905,     -0.53873,     -0.260143,     		true,     horizontal
1,     0.328125,     0.363856,     0.241639,     0.671875,     0.122217,     		   true,     horizontal
0.332955,     0.416784,     0.293329,     0.363384,     -0.083829,     -0.070055,   		false,     none
0.820251,     0.254484,     0.419396,     0.20924,     0.565768,     0.210156,     	  true,     horizontal
0.258741,     0.77394,     0.228724,     0.480936,     -0.515199,     -0.252212,       true,     horizontal
0.268655,     0.722222,     0.257227,     0.676852,     -0.453567,     -0.419625,   		false,     none
0.35582,     1,     0.336355,     0.694462,     -0.64418,     -0.358107,     		  true,     horizontal
0.377778,     0.493827,     0.351634,     0.339863,     -0.116049,     0.011771,    		true,     horizontal
0.625,     0.432,     0.41875,     0.377333,     0.193,     0.041417,     			   false,     none
0.284051,     0.671294,     0.244072,     0.388636,     -0.387243,     -0.144564,      true,     horizontal
0.302041,     0.469388,     0.277883,     0.374839,     -0.167347,     -0.096956,      false,     none
0.487291,     0.753086,     0.423763,     0.507269,     -0.265795,     -0.083506,     true,     horizontal
0.502389,     0.553957,     0.453764,     0.47805,     -0.051568,     -0.024287,      true,     horizontal
0.370913,     0.715986,     0.34716,     0.550858,     -0.345073,     -0.203698,       false,     none
0.422222,     0.945988,     0.364657,     0.735983,     -0.523765,     -0.371325,     true,     horizontal
0.453333,     0.352951,     0.246174,     0.290088,     0.100382,     -0.043914,    	true,     horizontal
0.429429,     0.354529,     0.37634,     0.350715,     0.0749,     0.025624,    	  true,     horizontal
0.32754,     0.852727,     0.304371,     0.686582,     -0.525187,     -0.382211,     true,     horizontal
0.305162,     0.755102,     0.29454,     0.539315,     -0.44994,     -0.244774,      true,     horizontal
0.417989,     0.90381,     0.370635,     0.625111,     -0.48582,     -0.254476,      true,     horizontal
0.305162,     0.755102,     0.29454,     0.539315,     -0.44994,     -0.244774,      true,     horizontal
0.417989,     0.90381,     0.370635,     0.625111,     -0.48582,     -0.254476,     	true,     horizontal
1,     0.323573,     0.453455,     0.280477,     0.676427,     0.172978,     		 true,     vertical
0.555556,     0.68941,     0.429243,     0.425437,     -0.133854,     0.003806,      true,     vertical
0.555556,     0.68941,     0.416251,     0.429111,     -0.133854,     -0.01286,     	true,     horizontal
0.441667,     0.711694,     0.3904,     0.61194,     -0.270028,     -0.22154,    	   true,     horizontal
0.361979,     0.590045,     0.326716,     0.401428,     -0.228066,     -0.074712,   	false,     none
0.349206,     1,     0.336653,     0.657283,     -0.650794,     -0.320631,     			false,     none
0.349206,     1,     0.336653,     0.657283,     -0.650794,     -0.320631,     		  false,     none
0.502389,     0.553957,     0.453764,     0.47805,     -0.051568,     -0.024287,    	true,     horizontal
0.402778,     0.32625,     0.371935,     0.268742,     0.076528,     0.103193,     	 true,     horizontal
0.393939,     0.347222,     0.370992,     0.294675,     0.046717,     0.076317,        true,     horizontal
0.385185,     0.603306,     0.361809,     0.567718,     -0.218121,     -0.205909,   	true,     horizontal
