@relation tables

@attribute maxHorizontalSimilarity numeric
@attribute maxVerticalSimilarity numeric
@attribute avgHorizontalSimilarity numeric
@attribute avgVerticalSimilarity numeric
@attribute diffMaxSimilarity numeric
@attribute diffAvgSimilarity numeric
@attribute geniune {true,     false}
@attribute orientation {horizontal,     vertical,     none}

@data
0.388889,     1,     0.381944,     0.666667,     -0.611111,     -0.284722,     	  		false,     none
1,     0.606338,     0.484923,     0.432402,     0.393662,     0.052522,     	     false,     none
0.653021,     0.722222,     0.536757,     0.562804,     -0.069201,     -0.026047,    true,     horizontal
0.469136,     0.740211,     0.411523,     0.697994,     -0.271075,     -0.286472, 		true,     horizontal
1,     0.627288,     0.500228,     0.540699,     0.372712,     -0.040472,     	  		true,     horizontal
0.554315,     1,     0.472984,     0.912536,     -0.445685,     -0.439551,     	  		false,     none
0.722222,     1,     0.231965,     0.578127,     -0.277778,     -0.346162,     	   	true,     vertical
0.864931,     0.498693,     0.62293,     0.447382,     0.366238,     0.175548,       true,     horizontal
0.371094,     0.755102,     0.332121,     0.533059,     -0.384008,     -0.200937,  	true,     horizontal
0.58448,     0.484,     0.449427,     0.472,     0.10048,     -0.022573,     	     true,     horizontal
0.371094,     0.755102,     0.332121,     0.533059,     -0.384008,     -0.200937,  	true,     horizontal
0.58448,     0.484,     0.449427,     0.472,     0.10048,     -0.022573,     	  		true,     horizontal
1,     0.679688,     0.629399,     0.580408,     0.320313,     0.048991,     	     true,     horizontal
0.481984,     0.555928,     0.412233,     0.449378,     -0.073944,     -0.037144, 		false,     none
0.91009,     0.44871,     0.526823,     0.357431,     0.46138,     0.169392,        true,     horizontal
0.386382,     0.813022,     0.335844,     0.610693,     -0.42664,     -0.274849,     true,     horizontal
0.393927,     0.722222,     0.365519,     0.655,     -0.328295,     -0.289481,    		false,     none
0.235382,     0.916598,     0.14157,     0.409587,     -0.681216,     -0.268017,    true,     horizontal
0.459259,     0.624372,     0.348148,     0.476297,     -0.165113,     -0.128149, 		true,     horizontal
0.625,     0.440267,     0.405208,     0.384533,     0.184733,     0.020675,         false,     none
0.280552,     0.802469,     0.2601,     0.611752,     -0.521917,     -0.351652,      true,     horizontal
0.472864,     0.727551,     0.404912,     0.538686,     -0.254687,     -0.133774,    false,     none
0.653021,     0.722222,     0.536757,     0.562804,     -0.069201,     -0.026047,   true,     horizontal
0.76099,     0.706091,     0.531788,     0.627265,     0.054899,     -0.095476,     true,     horizontal
0.635938,     0.726077,     0.597638,     0.625453,     -0.090139,     -0.027815,    false,     none
0.495556,     0.945988,     0.403451,     0.840788,     -0.450432,     -0.437337,   true,     horizontal
0.44,     0.53259,     0.278434,     0.369085,     -0.09259,     -0.09065,     	  	true,     horizontal
0.432749,     0.314033,     0.390401,     0.294247,     0.118716,     0.096154,     true,     horizontal
